date,factor,signals,equity
2025-05-09,LOW-VOL,SPY > 200d SMA: OFF; VIX < 20: OFF; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$178,492"
2025-05-12,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$176,259"
2025-05-13,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$174,227"
2025-05-14,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$173,274"
2025-05-15,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$177,521"
2025-05-16,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$179,545"
2025-05-19,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$180,649"
2025-05-20,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$180,582"
2025-05-21,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$178,679"
2025-05-22,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$177,414"
2025-05-23,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$178,355"
2025-05-27,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$179,623"
2025-05-28,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$177,854"
2025-05-29,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$177,404"
2025-05-30,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$178,912"
2025-06-02,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$179,815"
2025-06-03,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$179,904"
2025-06-04,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$179,071"
2025-06-05,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$178,718"
2025-06-06,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$179,900"
2025-06-09,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$178,103"
2025-06-10,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$177,570"
2025-06-11,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$178,205"
2025-06-12,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$178,748"
2025-06-13,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$177,045"
2025-06-16,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$178,373"
2025-06-17,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$177,168"
2025-06-18,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$176,996"
2025-06-20,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$177,238"
2025-06-23,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$179,023"
2025-06-24,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$180,408"
2025-06-25,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$178,627"
2025-06-26,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$179,640"
2025-06-27,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$180,806"
2025-06-30,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$182,911"
2025-07-01,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$181,481"
2025-07-02,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$180,837"
2025-07-03,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$182,582"
2025-07-07,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$182,584"
2025-07-08,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$180,957"
2025-07-09,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$181,685"
2025-07-10,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$181,748"
2025-07-11,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$180,097"
2025-07-14,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$182,278"
2025-07-15,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$180,471"
2025-07-16,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$181,410"
2025-07-17,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$182,174"
2025-07-18,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$183,000"
2025-07-21,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$182,009"
2025-07-22,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$181,943"
2025-07-23,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$183,920"
2025-07-24,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$184,514"
2025-07-25,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$186,372"
2025-07-28,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$185,167"
2025-07-29,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$185,383"
2025-07-30,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$185,908"
2025-07-31,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$185,787"
2025-08-01,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$183,386"
2025-08-04,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$186,308"
2025-08-05,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$184,681"
2025-08-06,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$185,475"
2025-08-07,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$184,904"
2025-08-08,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$186,280"
2025-08-11,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$185,615"
2025-08-12,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$187,423"
2025-08-13,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$185,889"
2025-08-14,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$185,850"
2025-08-15,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$184,826"
2025-08-18,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$185,571"
2025-08-19,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$184,116"
2025-08-20,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$184,667"
2025-08-21,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$184,363"
2025-08-22,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$185,645"
2025-08-25,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$185,099"
2025-08-26,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$186,888"
2025-08-27,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$186,451"
2025-08-28,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$187,449"
2025-08-29,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$185,778"
2025-09-02,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$185,704"
2025-09-03,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$186,145"
2025-09-04,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$188,264"
2025-09-05,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$186,067"
2025-09-08,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$187,727"
2025-09-09,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$188,613"
2025-09-10,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$189,193"
2025-09-11,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$190,732"
2025-09-12,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$190,081"
2025-09-15,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$190,625"
2025-09-16,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$189,789"
2025-09-17,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$190,277"
2025-09-18,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$192,785"
2025-09-19,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$193,508"
2025-09-22,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$194,099"
2025-09-23,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$194,116"
2025-09-24,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$192,912"
2025-09-25,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$191,998"
2025-09-26,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$193,614"
2025-09-29,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$195,694"
2025-09-30,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$196,337"
2025-10-01,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$195,374"
2025-10-02,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$195,954"
2025-10-03,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$195,206"
2025-10-06,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$195,433"
2025-10-07,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$195,468"
2025-10-08,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$196,436"
2025-10-09,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$195,646"
2025-10-10,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$191,151"
2025-10-13,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$193,451"
2025-10-14,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$194,178"
2025-10-15,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$194,645"
2025-10-16,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$192,068"
2025-10-17,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$192,604"
2025-10-20,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$194,608"
2025-10-21,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$194,768"
2025-10-22,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$192,009"
2025-10-23,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$193,937"
2025-10-24,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$196,028"
2025-10-27,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$197,124"
2025-10-28,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$195,693"
2025-10-29,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$195,447"
2025-10-30,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$194,479"
2025-10-31,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$195,411"
2025-11-03,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$196,327"
2025-11-04,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$193,407"
2025-11-05,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$196,239"
2025-11-06,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$193,947"
2025-11-07,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$195,382"
2025-11-10,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$198,982"
2025-11-11,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$198,142"
2025-11-12,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$198,705"
2025-11-13,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$197,997"
2025-11-14,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$198,084"
2025-11-17,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$198,162"
2025-11-18,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$198,210"
2025-11-19,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$196,864"
2025-11-20,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$197,018"
2025-11-21,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$198,875"
2025-11-24,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: OFF; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$198,329"
2025-11-25,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$200,305"
2025-11-26,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$202,568"
2025-11-28,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: ON,"$203,838"
2025-12-01,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$202,051"
2025-12-02,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$203,057"
2025-12-03,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$203,594"
2025-12-04,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$204,764"
2025-12-05,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$205,381"
2025-12-08,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$203,246"
2025-12-09,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$202,510"
2025-12-10,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$202,243"
2025-12-11,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$203,535"
2025-12-12,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$204,981"
2025-12-15,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$206,656"
2025-12-16,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$205,177"
2025-12-17,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$206,654"
2025-12-18,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: ON; Credit LQD/SHY > 50d: OFF,"$209,513"
2025-12-19,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$207,686"
2025-12-22,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$209,056"
2025-12-23,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$209,089"
2025-12-24,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$210,102"
2025-12-26,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$209,904"
2025-12-29,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$210,389"
2025-12-30,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$210,541"
2025-12-31,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$209,137"
2026-01-02,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$208,986"
2026-01-05,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$208,693"
2026-01-06,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$209,384"
2026-01-07,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$207,245"
2026-01-08,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$209,595"
2026-01-09,MOMENTUM,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: ON,"$212,029"
2026-01-12,LOW-VOL,SPY > 200d SMA: ON; VIX < 20: ON; 10Y Yield ROC < 0: OFF; Credit LQD/SHY > 50d: OFF,"$212,048"
